inspec_ym,inspec_loc,pH,water02,SS,water04,water05,DO,TP,대장균총,분원성대장균,수온,EC,water12,water13,water14,water15,water16,water17,water18,water19,TN,water21,water22,water23,water24,water25,water26,water27,area_CODE,area_NAME,river_CODE,river_NAME,loc_NAME,loc_ADDR,year,month,river_name,track,ecoli_label_raw,label_A,label_B
200105,208,7.3,12.8,8.7,,13.6,0.4,0.83,1300000.0,,19.0,31700.0,0.0,,,,,,,,,,7.752,,,,,,2,중부산,3,동천,동천3,범일교,2001,5,동천,B,1300000.0,1,1
200105,215,8.6,15.1,16.5,,9.0,8.5,0.941,3000.0,,30.0,800.0,0.0,,,,,,,,,,13.776,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2001,5,온천천,A,3000.0,1,0
199902,206,7.4,60.4,40.0,,57.8,2.8,2.92,4900000.0,,10.0,790.0,0.0,,,,,,,,,,28.766,,,,,,2,중부산,3,동천,동천1,광무교,1999,2,동천,B,4900000.0,1,1
199902,207,7.4,40.3,26.4,,33.5,3.5,1.865,3300000.0,,10.0,790.0,0.0,,,,,,,,,,20.908,,,,,,2,중부산,3,동천,동천2,범4호교,1999,2,동천,B,3300000.0,1,0
199902,208,7.3,32.2,18.4,,12.1,0.8,2.051,6300000.0,,10.0,16500.0,0.0,,,,,,,,,,15.02,,,,,,2,중부산,3,동천,동천3,범일교,1999,2,동천,B,6300000.0,1,1
199902,215,8.5,88.6,57.3,,241.8,7.6,2.674,1800000.0,,11.0,750.0,0.0,,,,,,,,,,27.374,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,2,온천천,A,1800000.0,1,0
199902,216,8.1,39.3,32.8,,86.6,3.3,2.234,330000.0,,11.0,910.0,0.0,,,,,,,,,,23.442,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,2,온천천,A,330000.0,1,0
199903,206,7.3,74.0,46.0,,87.9,2.3,2.977,3500000.0,,12.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,35.723,,,2.3,,,2,중부산,3,동천,동천1,광무교,1999,3,동천,B,3500000.0,1,1
199903,207,7.4,45.3,39.0,,67.5,2.5,2.667,330000.0,,12.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,35.349,,,1.8,,,2,중부산,3,동천,동천2,범4호교,1999,3,동천,B,330000.0,1,1
199903,208,7.1,26.0,16.0,,4.6,0.7,1.44,4900000.0,,12.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.473,,,0.6,,,2,중부산,3,동천,동천3,범일교,1999,3,동천,B,4900000.0,1,1
199903,215,8.7,67.7,34.7,,313.6,6.5,3.23,9400000.0,,13.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.074,,,1.5,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,3,온천천,A,9400000.0,1,0
199903,216,7.8,40.3,39.0,,104.5,2.3,2.368,790000.0,,14.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.408,,,1.2,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,3,온천천,A,790000.0,1,1
199904,206,7.3,43.3,28.7,,41.7,3.5,1.933,4900000.0,,15.0,640.0,0.0,,,,,,,,,,21.948,,,,,,2,중부산,3,동천,동천1,광무교,1999,4,동천,B,4900000.0,1,0
199904,207,7.3,34.2,25.3,,24.6,2.7,1.56,460000.0,,16.0,690.0,0.0,,,,,,,,,,18.915,,,,,,2,중부산,3,동천,동천2,범4호교,1999,4,동천,B,460000.0,1,1
199904,208,7.1,20.5,14.4,,36.8,2.1,1.231,1000000.0,,17.0,5300.0,0.0,,,,,,,,,,13.379,,,,,,2,중부산,3,동천,동천3,범일교,1999,4,동천,B,1000000.0,1,1
199904,215,7.2,45.3,26.7,,14.7,3.4,1.702,940000.0,,20.0,510.0,0.0,,,,,,,,,,15.482,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,4,온천천,A,940000.0,1,0
199904,216,7.3,22.3,20.0,,24.5,2.5,1.356,330000.0,,20.0,490.0,0.0,,,,,,,,,,15.827,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,4,온천천,A,330000.0,1,1
199905,206,7.4,54.4,35.0,,36.5,1.3,2.404,4900000.0,,19.0,590.0,0.0,,,,,,,,,,24.877,,,,,,2,중부산,3,동천,동천1,광무교,1999,5,동천,B,4900000.0,1,1
199905,207,7.4,60.4,35.0,,44.1,0.5,2.516,790000.0,,19.0,660.0,0.0,,,,,,,,,,28.539,,,,,,2,중부산,3,동천,동천2,범4호교,1999,5,동천,B,790000.0,1,1
199905,208,7.0,17.1,16.0,,6.3,0.4,1.281,3300000.0,,19.0,24500.0,0.0,,,,,,,,,,13.791,,,,,,2,중부산,3,동천,동천3,범일교,1999,5,동천,B,3300000.0,1,1
199905,215,9.1,24.2,23.3,,20.5,16.3,1.423,1300000.0,,24.0,440.0,0.0,,,,,,,,,,15.472,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,5,온천천,A,1300000.0,1,0
199905,216,7.8,25.4,24.0,,13.4,6.4,1.677,790000.0,,23.0,580.0,0.0,,,,,,,,,,19.072,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,5,온천천,A,790000.0,1,0
199906,206,7.3,58.9,34.4,,54.0,0.3,2.564,2200000.0,,24.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.194,,,1.2,,,2,중부산,3,동천,동천1,광무교,1999,6,동천,B,2200000.0,1,1
199906,207,7.3,63.4,37.0,,55.5,0.3,2.643,1300000.0,,25.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.182,,,1.3,,,2,중부산,3,동천,동천2,범4호교,1999,6,동천,B,1300000.0,1,1
199906,208,7.1,33.8,18.5,,37.9,0.5,1.579,940000.0,,25.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.113,,,0.7,,,2,중부산,3,동천,동천3,범일교,1999,6,동천,B,940000.0,1,1
199906,215,8.1,31.2,24.7,,37.8,9.8,1.445,700000.0,,30.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.286,,,0.6,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,6,온천천,A,700000.0,1,0
199906,216,7.5,28.2,20.7,,41.7,4.7,1.55,94000.0,,30.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.999,,,1.0,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,6,온천천,A,94000.0,1,0
199907,206,7.7,34.2,30.0,,64.8,0.7,1.968,4900000.0,,24.0,620.0,0.0,,,,,,,,,,19.89,,,,,,2,중부산,3,동천,동천1,광무교,1999,7,동천,B,4900000.0,1,1
199907,207,7.6,14.5,16.7,,13.5,0.5,1.431,1800000.0,,24.0,1520.0,0.0,,,,,,,,,,15.85,,,,,,2,중부산,3,동천,동천2,범4호교,1999,7,동천,B,1800000.0,1,1
199907,208,7.4,12.7,12.4,,8.4,0.4,1.387,2200000.0,,25.0,7000.0,0.0,,,,,,,,,,11.55,,,,,,2,중부산,3,동천,동천3,범일교,1999,7,동천,B,2200000.0,1,1
199907,215,8.5,11.6,17.0,,8.6,10.7,1.528,790000.0,,26.0,380.0,0.0,,,,,,,,,,19.188,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,7,온천천,A,790000.0,1,0
199907,216,8.0,8.5,17.3,,12.4,9.4,1.557,140000.0,,26.0,530.0,0.0,,,,,,,,,,9.234,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,7,온천천,A,140000.0,1,0
199908,206,7.2,35.2,26.4,,55.3,1.7,1.731,3300000.0,,25.0,510.0,0.0,,,,,,,,,,47.671,,,,,,2,중부산,3,동천,동천1,광무교,1999,8,동천,B,3300000.0,1,1
199908,207,7.2,18.1,14.0,,8.4,0.5,1.142,1100000.0,,25.0,1610.0,0.0,,,,,,,,,,13.957,,,,,,2,중부산,3,동천,동천2,범4호교,1999,8,동천,B,1100000.0,1,1
199908,208,7.1,9.1,11.2,,5.6,0.9,0.936,1800000.0,,26.0,9000.0,0.0,,,,,,,,,,11.763,,,,,,2,중부산,3,동천,동천3,범일교,1999,8,동천,B,1800000.0,1,1
199908,215,9.0,10.9,13.2,,8.9,13.2,0.83,400000.0,,28.0,400.0,0.0,,,,,,,,,,11.425,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,8,온천천,A,400000.0,1,0
199908,216,7.4,12.5,14.5,,11.3,2.6,1.156,180000.0,,29.0,480.0,0.0,,,,,,,,,,12.224,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,8,온천천,A,180000.0,1,1
199909,206,7.3,21.7,16.8,,28.3,3.0,1.244,2400000.0,,24.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.924,,,0.2,,,2,중부산,3,동천,동천1,광무교,1999,9,동천,B,2400000.0,1,0
199909,207,7.2,14.1,16.0,,12.8,2.5,1.359,1700000.0,,24.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.942,,,0.1,,,2,중부산,3,동천,동천2,범4호교,1999,9,동천,B,1700000.0,1,1
199909,208,7.6,10.0,10.0,,7.5,0.7,0.79,1300000.0,,24.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.822,,,0.1,,,2,중부산,3,동천,동천3,범일교,1999,9,동천,B,1300000.0,1,1
199909,215,7.6,11.8,12.4,,7.5,6.3,0.915,330000.0,,24.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7.943,,,0.1,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,1999,9,온천천,A,330000.0,1,0
199909,216,7.3,14.5,13.6,,7.6,1.7,0.999,220000.0,,26.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.646,,,0.2,,,1,수영강,29,온천천,온천천2(연안교),연안교,1999,9,온천천,A,220000.0,1,1
200111,206,7.3,28.7,14.3,,23.1,2.1,1.464,500000.0,,15.0,801.0,0.0,,,,,,,,,,15.48,,,,,,2,중부산,3,동천,동천1,광무교,2001,11,동천,B,500000.0,1,1
200111,207,7.3,27.4,12.8,,16.8,1.0,1.218,1600000.0,,15.0,16450.0,0.0,,,,,,,,,,11.07,,,,,,2,중부산,3,동천,동천2,범4호교,2001,11,동천,B,1600000.0,1,1
200111,208,7.6,11.9,6.8,,9.0,0.6,0.432,160000.0,,15.0,35500.0,0.0,,,,,,,,,,5.07,,,,,,2,중부산,3,동천,동천3,범일교,2001,11,동천,B,160000.0,1,1
200111,215,7.6,21.7,19.0,,7.2,9.8,2.364,16000.0,,12.0,688.0,0.0,,,,,,,,,,16.74,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2001,11,온천천,A,16000.0,1,0
200111,216,8.1,8.1,8.6,,11.9,13.0,0.234,9000.0,,13.0,3380.0,0.0,,,,,,,,,,1.962,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2001,11,온천천,A,9000.0,1,0
200111,327,,12.3,7.3,,14.3,,0.9,,,,,,,,,,,,,,,3.96,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2001,11,온천천,A,,0,0
200111,328,,5.6,6.4,,4.4,,0.474,,,,,,,,,,,,,,,6.762,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2001,11,온천천,A,,0,0
200112,206,7.3,18.1,13.2,,9.7,5.2,1.032,26000.0,,11.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.13,0.813,,1.0,4.4,,2,중부산,3,동천,동천1,광무교,2001,12,동천,B,26000.0,1,0
200112,207,7.4,27.9,16.0,,21.7,2.2,1.032,33000.0,,11.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.68,0.668,,1.4,2.3,,2,중부산,3,동천,동천2,범4호교,2001,12,동천,B,33000.0,1,1
200112,208,7.7,10.2,5.2,,11.0,2.0,0.21,17000.0,,13.0,37500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.03,0.148,,0.9,85.0,,2,중부산,3,동천,동천3,범일교,2001,12,동천,B,17000.0,1,1
200112,215,7.5,18.4,14.7,,6.1,10.0,1.482,11000.0,,7.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.72,1.213,,2.0,2.8,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2001,12,온천천,A,11000.0,1,0
200112,216,7.9,5.7,8.8,,6.2,5.8,0.588,5000.0,,9.0,11090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.394,0.275,,0.4,3.2,,1,수영강,29,온천천,온천천2(연안교),연안교,2001,12,온천천,A,5000.0,1,0
200112,327,,9.8,6.9,,9.7,,0.816,,,,,,,,,,,,,,,3.276,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2001,12,온천천,A,,0,0
200112,328,,4.4,5.4,,2.1,,0.348,,,,,,,,,,,,,,,6.33,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2001,12,온천천,A,,0,0
200201,206,7.4,20.6,16.4,,11.0,5.9,1.44,2200.0,,8.0,890.0,0.0,,,,,,,,,,15.66,,,,,,2,중부산,3,동천,동천1,광무교,2002,1,동천,B,2200.0,1,0
200201,207,7.2,29.8,17.0,,21.3,5.0,1.29,500.0,,8.0,2500.0,0.0,,,,,,,,,,12.24,,,,,,2,중부산,3,동천,동천2,범4호교,2002,1,동천,B,500.0,0,0
200201,208,7.2,13.9,7.2,,10.7,0.5,0.552,1700.0,,10.0,31200.0,0.0,,,,,,,,,,6.15,,,,,,2,중부산,3,동천,동천3,범일교,2002,1,동천,B,1700.0,1,1
200201,215,7.8,19.3,15.2,,6.8,10.7,1.242,9000.0,,7.0,570.0,0.0,,,,,,,,,,15.12,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,1,온천천,A,9000.0,1,0
200201,216,7.9,5.1,6.0,,6.0,9.7,0.432,1700.0,,6.0,5740.0,0.0,,,,,,,,,,10.44,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,1,온천천,A,1700.0,1,0
200201,327,,9.1,6.3,,9.6,,0.534,,,,,,,,,,,,,,,4.44,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,1,온천천,A,,0,0
200201,328,,4.2,4.8,,3.2,,0.264,,,,,,,,,,,,,,,5.652,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,1,온천천,A,,0,0
200202,206,7.6,20.6,15.5,,9.3,4.8,1.961,5000.0,,8.0,1020.0,0.0,,,,,,,,,,13.433,,,,,,2,중부산,3,동천,동천1,광무교,2002,2,동천,B,5000.0,1,0
200202,207,7.3,21.1,14.0,,15.9,3.2,1.064,1100.0,,9.0,11160.0,0.0,,,,,,,,,,9.436,,,,,,2,중부산,3,동천,동천2,범4호교,2002,2,동천,B,1100.0,1,0
200202,208,7.3,9.7,9.2,,9.9,0.9,0.442,2600.0,,9.0,28000.0,0.0,,,,,,,,,,4.598,,,,,,2,중부산,3,동천,동천3,범일교,2002,2,동천,B,2600.0,1,1
200202,215,8.4,17.4,18.5,,6.8,12.5,1.758,2200.0,,6.0,815.0,0.0,,,,,,,,,,12.951,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,2,온천천,A,2200.0,1,0
200202,216,8.7,6.8,9.7,,5.6,14.5,0.349,3000.0,,7.0,6260.0,0.0,,,,,,,,,,3.501,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,2,온천천,A,3000.0,1,0
200202,327,,14.4,9.0,,15.7,,0.788,,,,,,,,,,,,,,,6.531,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,2,온천천,A,,0,0
200202,328,,3.5,6.2,,2.8,,0.516,,,,,,,,,,,,,,,4.205,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,2,온천천,A,,0,0
200203,206,7.5,16.1,14.0,,11.2,3.9,1.765,9000.0,,13.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.405,0.879,,0.9,6.2,,2,중부산,3,동천,동천1,광무교,2002,3,동천,B,9000.0,1,0
200203,207,7.4,28.7,13.6,,18.8,1.5,1.078,9000.0,,13.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.047,0.789,,0.7,5.5,,2,중부산,3,동천,동천2,범4호교,2002,3,동천,B,9000.0,1,1
200203,208,7.4,13.4,12.8,,10.1,1.2,0.859,16000.0,,13.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.202,0.657,,0.5,3.7,,2,중부산,3,동천,동천3,범일교,2002,3,동천,B,16000.0,1,1
200203,215,8.0,15.6,20.0,,9.1,6.6,2.088,9000.0,,14.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.331,1.021,,0.3,12.3,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,3,온천천,A,9000.0,1,0
200203,216,7.6,7.7,12.7,,7.5,3.5,0.482,9000.0,,13.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.92,0.397,,0.2,7.5,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,3,온천천,A,9000.0,1,0
200203,327,,19.0,12.4,,19.5,,0.849,,,,,,,,,,,,,,,8.775,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,3,온천천,A,,0,0
200203,328,,5.0,8.0,,3.5,,0.666,,,,,,,,,,,,,,,5.355,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,3,온천천,A,,0,0
200204,206,7.5,8.0,10.8,,6.6,2.5,1.083,9000.0,,17.0,1020.0,0.0,,,,,,,,,,10.387,,,,,,2,중부산,3,동천,동천1,광무교,2002,4,동천,B,9000.0,1,1
200204,207,7.4,14.8,11.6,,12.2,2.4,0.958,16000.0,,18.0,11160.0,0.0,,,,,,,,,,8.979,,,,,,2,중부산,3,동천,동천2,범4호교,2002,4,동천,B,16000.0,1,1
200204,208,7.5,7.4,7.8,,9.9,1.5,0.469,16000.0,,15.0,28000.0,0.0,,,,,,,,,,3.654,,,,,,2,중부산,3,동천,동천3,범일교,2002,4,동천,B,16000.0,1,1
200204,215,7.4,13.4,13.6,,4.7,4.5,1.668,9000.0,,22.0,815.0,0.0,,,,,,,,,,12.523,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,4,온천천,A,9000.0,1,0
200204,216,8.8,5.3,9.0,,5.3,16.5,0.388,5000.0,,24.0,6260.0,0.0,,,,,,,,,,4.742,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,4,온천천,A,5000.0,1,0
200204,327,,11.6,8.3,,10.5,,0.451,,,,,,,,,,,,,,,4.426,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,4,온천천,A,,0,0
200204,328,,4.8,7.7,,3.1,,0.515,,,,,,,,,,,,,,,4.895,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,4,온천천,A,,0,0
200205,206,7.2,8.5,10.0,,5.1,5.6,1.264,9000.0,,19.0,640.0,0.0,,,,,,,,,,12.828,,,,,,2,중부산,3,동천,동천1,광무교,2002,5,동천,B,9000.0,1,0
200205,207,7.1,14.5,13.0,,9.0,1.2,1.233,3500.0,,21.0,1390.0,0.0,,,,,,,,,,10.495,,,,,,2,중부산,3,동천,동천2,범4호교,2002,5,동천,B,3500.0,1,1
200205,208,7.2,6.3,7.2,,7.1,5.1,0.518,16000.0,,19.0,38300.0,0.0,,,,,,,,,,2.433,,,,,,2,중부산,3,동천,동천3,범일교,2002,5,동천,B,16000.0,1,0
200205,215,7.8,10.1,11.0,,5.6,10.0,1.337,16000.0,,24.0,430.0,0.0,,,,,,,,,,10.905,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,5,온천천,A,16000.0,1,0
200205,216,7.1,30.8,20.0,,7.1,2.6,1.874,3500.0,,26.0,880.0,0.0,,,,,,,,,,11.24,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,5,온천천,A,3500.0,1,1
200205,327,,8.3,9.0,,7.8,,0.63,,,,,,,,,,,,,,,5.898,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,5,온천천,A,,0,0
200205,328,,6.2,9.7,,4.5,,0.491,,,,,,,,,,,,,,,3.317,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,5,온천천,A,,0,0
200206,206,7.5,11.8,12.4,,12.7,2.1,1.563,16000.0,,24.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.231,1.071,,0.9,6.8,,2,중부산,3,동천,동천1,광무교,2002,6,동천,B,16000.0,1,1
200206,207,7.5,23.7,16.5,,15.2,2.9,1.457,16000.0,,24.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.766,1.119,,1.0,13.5,,2,중부산,3,동천,동천2,범4호교,2002,6,동천,B,16000.0,1,1
200206,208,7.4,15.5,10.0,,8.9,1.0,0.82,9000.0,,22.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.161,0.402,,0.8,19.2,,2,중부산,3,동천,동천3,범일교,2002,6,동천,B,9000.0,1,1
200206,215,8.5,14.6,20.0,,12.1,6.6,1.728,160000.0,,28.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.56,1.213,,1.3,46.3,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,6,온천천,A,160000.0,1,0
200206,216,9.4,51.3,45.0,,51.7,21.0,1.727,4000.0,,29.0,9330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.448,0.545,,0.3,843.9,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,6,온천천,A,4000.0,1,0
200206,327,,7.2,8.5,,6.3,,1.075,,,,,,,,,,,,,,,6.159,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,6,온천천,A,,0,0
200206,328,,6.9,11.7,,6.8,,0.353,,,,,,,,,,,,,,,3.486,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,6,온천천,A,,0,0
201004,327,7.7,3.0,3.6,,11.3,10.6,0.057,790.0,,11.0,180.0,,,,,,,,,,,2.14,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2010,4,온천천,A,790.0,0,0
201004,328,7.7,1.9,,,6.4,9.6,0.066,13000.0,,14.0,189.0,,,,,,,,,,,2.905,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2010,4,온천천,A,13000.0,1,0
200207,206,7.6,8.6,8.8,,6.7,3.5,1.363,16000.0,,24.0,530.0,0.0,,,,,,,,,,10.951,,,,,,2,중부산,3,동천,동천1,광무교,2002,7,동천,B,16000.0,1,0
200207,207,7.5,12.3,9.1,,7.6,2.7,1.204,9000.0,,24.0,1200.0,0.0,,,,,,,,,,10.179,,,,,,2,중부산,3,동천,동천2,범4호교,2002,7,동천,B,9000.0,1,1
200207,208,7.1,8.7,5.6,,6.5,0.9,0.518,34000.0,,22.0,26500.0,0.0,,,,,,,,,,3.926,,,,,,2,중부산,3,동천,동천3,범일교,2002,7,동천,B,34000.0,1,1
200207,215,8.0,7.0,8.3,,6.3,10.0,0.796,80000.0,,24.0,280.0,0.0,,,,,,,,,,7.126,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,7,온천천,A,80000.0,1,0
200207,216,7.5,14.1,10.0,,7.1,1.2,0.975,16000.0,,26.0,950.0,0.0,,,,,,,,,,7.957,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,7,온천천,A,16000.0,1,1
200207,327,,8.6,8.0,,17.9,,0.606,,,,,,,,,,,,,,,3.904,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,7,온천천,A,,0,0
200207,328,,5.1,7.0,,5.3,,0.385,,,,,,,,,,,,,,,4.275,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,7,온천천,A,,0,0
200208,206,7.9,11.3,9.1,,9.9,3.1,1.103,17000.0,,23.0,655.0,0.0,,,,,,,,,,12.049,,,,,,2,중부산,3,동천,동천1,광무교,2002,8,동천,B,17000.0,1,0
200208,207,7.6,14.2,10.8,,10.6,1.4,1.272,5000.0,,25.0,9910.0,0.0,,,,,,,,,,15.03,,,,,,2,중부산,3,동천,동천2,범4호교,2002,8,동천,B,5000.0,1,1
200208,208,7.3,4.7,5.2,,6.7,0.0,0.57,23000.0,,24.0,41200.0,0.0,,,,,,,,,,6.905,,,,,,2,중부산,3,동천,동천3,범일교,2002,8,동천,B,23000.0,1,1
200208,215,8.7,5.6,6.6,,4.3,13.2,0.513,90000.0,,26.0,416.0,0.0,,,,,,,,,,6.903,,,,,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,8,온천천,A,90000.0,1,0
200208,216,7.8,13.0,14.3,,9.9,3.2,1.296,5000.0,,30.0,695.0,0.0,,,,,,,,,,9.394,,,,,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,8,온천천,A,5000.0,1,0
200208,327,,5.1,4.0,,6.8,,0.299,,,,,,,,,,,,,,,3.698,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,8,온천천,A,,0,0
200208,328,,7.7,9.7,,7.8,,0.306,,,,,,,,,,,,,,,6.292,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,8,온천천,A,,0,0
200209,206,7.6,16.5,10.7,,6.3,1.6,1.788,90000.0,,23.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11.452,12.683,1.128,1.692,0.5,0.3,,2,중부산,3,동천,동천1,광무교,2002,9,동천,B,90000.0,1,1
200209,207,7.7,12.3,13.2,,7.5,1.0,1.291,17000.0,,23.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.73,9.988,0.627,1.161,0.3,3.1,,2,중부산,3,동천,동천2,범4호교,2002,9,동천,B,17000.0,1,1
200209,208,7.3,4.5,4.0,,7.2,2.5,0.433,40000.0,,22.0,41400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.019,3.588,0.185,0.363,0.1,0.5,,2,중부산,3,동천,동천3,범일교,2002,9,동천,B,40000.0,1,1
200209,215,8.7,3.9,6.6,,4.1,11.8,0.45,110000.0,,26.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.603,5.89,0.281,0.36,0.0,9.1,,1,수영강,29,온천천,온천천1(태광산업),태광산업 앞,2002,9,온천천,A,110000.0,1,0
200209,216,7.4,13.6,15.0,,13.7,3.3,1.244,9000.0,,22.0,4780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.186,8.694,0.475,0.643,0.1,133.2,,1,수영강,29,온천천,온천천2(연안교),연안교,2002,9,온천천,A,9000.0,1,0
200209,327,,3.0,3.2,,2.5,,0.257,,,,,,,,,,,,,,,3.121,,,,,,1,수영강,29,온천천,온천천(청룡),청룡2호교,2002,9,온천천,A,,0,0
200209,328,,4.0,5.8,,3.5,,0.231,,,,,,,,,,,,,,,4.056,,,,,,1,수영강,29,온천천,온천천(온천),온천교,2002,9,온천천,A,,0,0
200210,206,7.4,10.9,10.0,,7.1,1.5,1.667,35000.0,,18.0,908.0,0.0,,,,,,,,,,11.926,,,,,,2,중부산,3,동천,동천1,광무교,2002,10,동천,B,35000.0,1,1
200210,207,7.2,11.3,14.0,,9.7,1.7,1.276,17000.0,,17.0,31900.0,0.0,,,,,,,,,,6.788,,,,,,2,중부산,3,동천,동천2,범4호교,2002,10,동천,B,17000.0,1,1
